1591	2	20	2
489	2	15	2
488	2	11	2
487	2	28	2
486	3	31	3
485	2	14	2
1604	2	10	2
1237	2	30	2
1599	2	13	2
1598	2	17	2
439	2	12	2
282	2	31	2
1613	2	20	2
888	3	23	3
1611	3	22	3
1610	2	12	2
1609	2	27	2
210	2	14	2
1608	2	22	2
672	2	11	2
671	2	13	2
670	2	61	2
1625	2	12	2
1622	2	16	2
1618	4	92	4
1617	2	10	2
1615	2	21	2
1634	3	35	3
1633	2	11	2
1631	2	51	2
77	2	13	2
600	2	139	2
901	3	68	3
288	2	12	2
1749	3	18	3
445	2	9	2
1073	2	15	2
628	2	11	2
1075	5	74	5
1074	2	18	2
1750	2	30	2
446	3	73	3
208	2	23	2
1751	2	51	2
1755	2	51	2
1754	3	48	3
1753	2	19	2
1752	2	18	2
1742	2	8	2
1078	2	24	2
1077	2	12	2
1756	2	43	2
710	2	30	2
709	4	38	4
708	2	24	2
707	2	75	2
298	2	174	2
1757	2	16	2
1758	2	20	2
224	2	17	2
845	3	23	3
1761	3	14	3
1760	2	17	2
447	2	13	2
1079	2	17	2
1767	2	20	2
1766	2	52	2
712	2	25	2
1765	2	17	2
903	2	15	2
1763	3	19	3
1768	2	13	2
1762	3	50	3
714	2	10	2
713	2	9	2
1774	2	23	2
1080	2	13	2
506	3	39	3
505	3	27	3
1771	2	11	2
215	2	37	2
1770	2	25	2
864	2	40	2
1769	3	108	3
1783	2	11	2
1782	2	14	2
1781	2	13	2
1779	2	31	2
1778	2	16	2
1777	4	57	4
1776	2	14	2
1775	2	10	2
341	3	92	3
1085	2	18	2
1794	2	19	2
1792	3	17	3
1791	2	29	2
1276	3	16	3
1176	3	16	3
1175	2	20	2
1174	3	61	3
895	2	18	2
1173	2	14	2
604	4	33	4
1177	2	14	2
1181	3	65	3
1180	2	23	2
1179	2	9	2
1178	3	20	3
1184	2	76	2
1183	2	25	2
621	2	12	2
772	2	31	2
1182	2	10	2
1190	2	25	2
1189	2	12	2
1187	4	60	4
1188	2	63	2
1186	2	17	2
1185	2	8	2
1191	5	59	4
436	2	17	2
773	2	11	2
1193	3	26	3
437	2	18	2
1192	2	8	2
550	2	19	2
151	2	19	2
1238	2	9	2
1194	2	15	2
774	2	9	2
1195	2	56	2
775	2	15	2
1198	2	18	2
1197	2	13	2
665	2	15	2
521	2	16	2
520	2	22	2
285	2	11	2
1209	2	14	2
776	2	21	2
251	2	8	2
1207	2	13	2
1206	2	17	2
1205	2	9	2
1204	2	14	2
1203	2	10	2
1202	2	11	2
777	2	22	2
1211	2	16	2
1200	2	24	2
289	2	49	2
134	2	12	2
97	3	62	3
82	2	10	2
780	2	14	2
779	2	19	2
778	2	9	2
1214	2	26	2
1213	3	22	3
1212	2	17	2
1217	2	16	2
152	2	14	2
781	2	10	2
639	2	59	2
286	4	144	4
1216	2	27	2
444	2	12	2
1225	2	14	2
129	2	35	2
527	2	14	2
526	2	12	2
1223	2	15	2
1222	2	15	2
912	2	29	2
1355	3	22	3
1354	3	74	3
44	4	87	4
837	2	10	2
1360	2	19	2
1359	2	64	2
836	2	13	2
1358	3	119	3
1364	2	29	2
1363	2	12	2
1362	2	76	2
633	2	19	2
1365	4	76	4
1368	3	95	3
1367	2	91	2
1366	2	22	2
883	2	32	2
1556	2	11	2
1371	2	14	2
1372	2	12	2
257	2	24	2
576	2	42	2
578	2	19	2
577	3	57	3
1376	2	21	2
349	2	18	2
1375	2	10	2
844	3	51	3
843	2	21	2
1378	3	38	3
583	2	9	2
847	2	18	2
846	2	19	2
1383	2	21	2
1382	2	17	2
1381	2	10	2
918	2	24	2
585	2	61	2
1384	2	10	2
1388	2	52	2
602	2	18	2
1387	2	9	2
919	4	216	4
1391	2	9	2
1385	2	60	2
1529	2	15	2
1528	3	60	3
1531	2	19	2
1536	2	11	2
981	2	16	2
1535	2	35	2
984	2	22	2
1406	2	12	2
1538	2	9	2
1539	3	15	3
993	2	11	2
992	2	33	2
991	5	64	5
187	2	39	2
1540	2	14	2
617	2	35	2
1548	2	8	2
1547	2	30	2
1546	2	23	2
1545	3	15	3
1544	2	10	2
1550	2	10	2
1549	2	10	2
998	2	63	2
881	2	12	2
64	2	8	2
1553	2	8	2
1555	2	15	2
1554	2	157	2
661	3	33	3
660	2	13	2
1004	3	96	3
1559	4	30	4
1558	2	32	2
1557	2	16	2
353	2	10	2
598	3	29	3
1565	2	14	2
1566	2	25	2
1562	3	59	3
419	2	26	2
619	3	20	3
1576	3	40	3
1574	3	20	3
1571	2	17	2
1570	3	28	3
380	2	15	2
1657	3	16	3
1656	2	18	2
1655	2	30	2
893	2	9	2
894	3	35	3
1673	2	18	2
1672	2	8	2
909	2	18	2
1669	2	25	2
1034	3	45	3
1684	2	14	2
356	2	177	2
1682	2	11	2
1396	2	48	2
1681	2	13	2
1680	2	18	2
624	4	29	4
689	2	29	2
304	3	56	3
1697	2	14	2
1694	2	14	2
1693	2	19	2
1691	4	71	4
1690	2	20	2
491	2	51	2
1687	2	9	2
1706	2	22	2
1700	3	94	3
1699	3	16	3
1698	3	15	3
700	2	17	2
699	2	18	2
643	2	11	2
1044	2	11	2
1710	2	14	2
1709	5	102	5
1708	2	10	2
1051	3	74	3
1050	2	10	2
443	3	23	3
1045	2	23	2
1723	6	61	5
1720	2	20	2
1719	2	16	2
1718	2	16	2
1717	2	16	2
1716	2	9	2
1715	2	40	2
1246	2	54	2
67	2	21	2
1052	4	58	4
244	3	31	3
1727	2	11	2
1726	2	12	2
1725	2	13	2
213	2	10	2
896	2	14	2
1724	2	9	2
1053	2	16	2
1055	2	28	2
1054	2	26	2
898	3	27	3
1731	2	10	2
1730	2	21	2
462	2	10	2
742	3	79	3
741	2	11	2
740	2	9	2
739	2	12	2
738	2	14	2
265	2	31	2
1117	2	20	2
1116	5	135	5
1115	2	71	2
162	2	32	2
161	2	10	2
160	2	18	2
159	3	32	3
158	2	10	2
1126	2	8	2
1125	2	10	2
1124	2	18	2
748	2	15	2
575	2	11	2
371	2	24	2
400	2	12	2
399	2	12	2
1134	2	11	2
1132	2	20	2
1129	2	34	2
756	2	304	2
1139	2	16	2
512	2	22	2
511	4	44	4
547	2	10	2
1142	2	12	2
173	3	37	3
1141	2	14	2
193	2	19	2
915	2	10	2
1147	3	27	3
1148	2	24	2
1146	2	9	2
1145	2	38	2
1144	2	9	2
1143	2	19	2
350	2	8	2
237	2	13	2
762	2	8	2
1151	2	18	2
1154	2	21	2
1153	2	60	2
1152	3	17	3
1263	3	16	3
206	2	23	2
1261	2	15	2
1258	3	32	3
1256	2	11	2
796	3	22	3
1268	2	16	2
1267	3	95	3
1254	3	22	3
1273	2	13	2
1271	3	37	3
242	2	8	2
792	3	34	3
1283	2	14	2
805	2	11	2
804	5	35	4
803	2	9	2
1280	2	16	2
133	2	20	2
809	2	10	2
1293	2	27	2
1289	2	8	2
1288	2	14	2
1308	3	18	3
172	2	8	2
545	2	13	2
544	3	101	3
254	2	68	2
1302	3	36	3
345	4	266	4
344	2	10	2
1312	4	27	4
1311	2	30	2
814	2	13	2
1310	2	9	2
862	2	10	2
1420	2	14	2
1257	2	12	2
1318	2	11	2
1317	2	14	2
430	3	23	3
1316	2	47	2
891	6	190	6
1328	2	13	2
1575	2	23	2
1325	2	29	2
1332	3	82	3
818	2	35	2
1330	2	10	2
820	2	29	2
819	2	13	2
568	2	22	2
299	2	11	2
377	2	48	2
376	2	11	2
375	3	36	3
921	2	17	2
1427	4	31	4
